0,1,1
1,1,1
2,1,1
3,2,2
4,3,3
5,4,4
6,1,5
7,1,5
8,1,5
9,5,6
10,1,1
11,6,5
12,7,7
13,8,7
14,9,8
15,10,9
16,11,10
17,11,11
18,11,10
19,12,7
20,13,7
21,12,5
22,14,7
23,15,7
24,16,5
25,10,5
26,17,12
27,18,13
28,19,14
29,20,15
30,20,15
31,21,5
32,22,16
33,23,17
34,20,15
35,9,8
36,24,16
37,24,18
38,1,5
39,25,19
40,26,20
41,27,21
42,20,15
43,28,21
44,29,5
45,30,22
46,29,5
47,31,5
48,32,16
49,33,23
50,34,23
51,9,8
52,33,23
53,34,23
54,35,24
55,1,5
56,1,1
57,36,17
58,37,5
59,37,25
60,38,16
61,39,26
62,40,27
63,41,1
64,1,1
65,1,1
66,39,1
67,39,1
68,42,11
69,43,28
70,44,29
71,45,29
72,46,5
73,47,30
74,1,28
75,48,20
76,49,5
77,50,31
78,51,11
79,52,24
80,53,32
81,53,5
82,54,5
83,55,28
84,56,5
85,57,33
86,58,33
87,59,34
88,60,35
89,60,35
90,61,16
91,62,5
92,63,9
93,60,28
94,38,16
95,64,7
96,65,7
97,66,1
98,66,1
99,67,22
100,39,1
101,39,16
102,39,1
103,68,26
104,69,28
105,69,26
106,70,16
107,71,26
108,72,28
109,73,5
110,74,6
111,75,36
112,1,1
113,76,5
114,76,5
115,77,10
116,78,5
117,79,17
118,80,5
119,79,17
120,81,37
121,82,16
122,38,16
123,64,7
124,65,7
125,83,15
126,84,5
127,85,21
128,86,7
129,87,7
130,88,20
131,89,7
132,90,7
133,91,5
134,89,38
135,92,16
136,93,16
137,94,5
138,95,6
139,96,6
140,79,17
141,1,26
142,94,5
143,94,5
144,97,8
145,97,8
146,98,8
147,94,5
148,94,5
149,60,35
150,61,25
151,99,1
152,93,16
153,45,29
154,100,29
155,101,5
156,96,6
157,102,39
158,21,16
159,21,5
160,103,7
161,104,7
162,105,21
163,35,24
164,106,40
165,39,17
166,39,28
167,107,39
168,107,6
169,39,17
170,39,28
171,108,33
172,108,33
173,39,1
174,39,1
175,39,17
176,45,41
177,38,28
178,38,28
179,39,1
180,39,1
181,39,1
182,109,5
183,109,42
184,45,41
185,39,26
186,39,1
187,110,6
188,111,43
189,111,44
190,112,5
191,113,11
192,114,5
193,102,5
194,115,22
195,116,5
196,116,45
197,117,5
198,118,28
199,1,8
200,1,8
201,119,1
202,119,1
203,120,5
204,121,28
205,121,28
206,122,5
207,123,5
208,124,5
209,125,16
210,125,16
211,126,5
212,127,17
213,128,5
214,129,7
215,130,7
216,130,5
217,15,16
218,131,5
219,131,5
220,132,16
221,133,46
222,134,28
223,135,30
224,21,41
225,136,17
226,60,16
227,60,16
228,64,21
229,137,35
230,138,35
231,139,5
232,140,47
233,133,35
234,134,28
235,135,30
236,141,44
237,141,12
238,142,48
239,143,25
240,144,25
241,145,8
242,146,35
243,90,5
244,147,49
245,90,16
246,97,22
247,97,50
248,148,47
249,149,5
250,98,5
251,94,28
252,98,8
253,94,5
254,91,5
255,91,5
256,147,5
257,150,51
258,151,6
259,55,46
260,152,5
261,153,28
262,79,17
263,154,1
264,155,11
265,156,6
266,1,28
267,39,1
268,41,1
269,157,6
270,158,18
271,159,5
272,160,41
273,161,41
274,161,46
275,162,6
276,154,8
277,73,5
278,163,16
279,163,16
280,164,5
281,165,11
282,39,1
283,39,1
284,39,1
285,166,16
286,167,1
287,168,16
288,45,29
289,64,29
290,1,26
291,169,5
292,21,28
293,170,5
294,45,5
295,1,16
296,40,52
297,1,16
298,171,7
299,172,7
300,172,7
301,173,7
302,172,16
303,87,7
304,174,7
305,175,26
306,92,16
307,89,7
308,90,7
309,91,5
310,89,38
311,176,6
312,1,1
313,47,20
314,1,28
315,39,1
316,39,1
317,39,1
318,177,11
319,177,11
320,39,1
321,178,11
322,179,1
323,180,33
324,180,6
325,180,22
326,127,5
327,79,17
328,74,22
329,127,17
330,1,1
331,181,53
332,181,53
333,182,5
334,183,5
335,184,5
336,80,5
337,185,54
338,186,5
339,186,54
340,187,24
341,188,15
342,189,55
343,155,41
344,162,6
345,6,5
346,81,5
347,190,28
348,191,5
349,15,28
350,192,1
351,193,28
352,193,28
353,194,56
354,194,16
355,194,16
356,194,5
357,182,8
358,60,16
359,195,5
360,126,5
361,196,5
362,197,16
363,198,5
364,60,16
365,182,5
366,102,5
367,39,1
368,39,1
369,61,6
370,199,6
371,39,1
372,200,8
373,97,50
374,97,50
375,94,5
376,97,8
377,75,5
378,90,1
379,201,44
380,75,5
381,60,16
382,202,21
383,203,21
384,60,16
385,204,46
386,79,17
387,79,17
388,124,33
389,205,21
390,206,5
391,90,1
392,82,57
393,82,7
394,207,7
395,205,21
396,127,17
397,208,5
398,208,16
399,209,16
400,148,16
401,210,16
402,210,16
403,211,35
404,212,44
405,213,12
406,214,6
407,65,11
408,38,28
409,215,41
410,216,16
411,38,41
412,217,46
413,218,16
414,219,5
415,220,5
416,221,35
417,222,35
418,223,5
419,224,5
420,225,11
421,226,28
422,61,6
423,227,5
424,228,58
425,5,6
426,229,5
427,229,5
428,230,26
429,41,1
430,228,16
431,61,46
432,214,12
433,227,8
434,227,28
435,231,59
436,232,16
437,232,16
438,232,16
439,233,1
440,234,22
441,235,9
442,235,5
443,236,8
444,82,8
445,237,16
446,126,5
447,39,1
448,39,8
449,39,1
450,238,30
451,239,16
452,240,6
453,241,6
454,242,8
455,243,51
456,231,59
457,154,26
458,154,26
459,185,54
460,186,54
461,244,24
462,245,5
463,118,16
464,246,28
465,241,6
466,242,8
467,247,35
468,144,35
469,248,28
470,249,5
471,243,11
472,1,1
473,1,1
474,1,1
475,1,1
476,248,28
477,1,35
478,248,28
479,249,5
480,249,5
481,90,60
482,144,16
483,98,5
484,90,5
485,147,11
486,90,26
487,39,1
488,250,40
489,39,40
490,251,20
491,39,1
492,82,8
493,252,61
494,252,41
495,235,35
496,235,35
497,39,1
498,253,11
499,253,59
500,1,1
501,39,1
502,253,7
503,254,7
504,255,42
505,82,28
506,250,7
507,252,7
508,39,17
509,39,1
510,39,1
511,39,1
512,253,7
513,254,7
514,45,16
515,45,16
516,64,5
517,252,16
518,232,16
519,232,16
520,232,16
521,232,16
522,232,16
523,232,16
524,256,5
525,257,1
526,227,5
527,258,22
528,221,35
529,222,35
530,259,6
531,260,6
532,261,17
533,262,16
534,262,16
535,81,7
536,263,7
537,1,28
538,264,59
539,264,59
540,97,8
541,98,8
542,144,28
543,265,16
544,265,16
545,266,5
546,267,7
547,268,7
548,75,7
549,269,7
550,90,1
551,270,21
552,271,5
553,271,5
554,21,21
555,73,5
556,272,9
557,273,5
558,71,5
559,214,12
560,274,12
561,227,22
562,81,30
563,81,26
564,275,62
565,81,30
566,276,35
567,81,1
568,261,8
569,181,6
570,277,22
571,278,12
572,279,5
573,280,5
574,281,5
575,281,5
576,53,35
577,282,1
578,283,41
579,280,5
580,214,12
581,227,8
582,227,28
583,1,1
584,1,28
585,214,12
586,274,12
587,227,22
588,284,5
589,284,5
590,35,24
591,118,6
592,127,17
593,229,5
594,229,5
595,1,1
596,1,26
597,285,16
598,233,1
599,286,5
600,233,1
601,231,59
602,1,8
603,287,6
604,1,26
605,1,1
606,214,12
607,227,8
608,229,5
609,229,5
610,229,5
611,229,5
612,288,23
613,144,16
614,289,16
615,214,12
616,227,8
617,227,28
618,290,47
619,250,38
620,38,6
621,39,1
622,39,1
623,38,10
624,38,39
625,251,63
626,1,37
627,291,46
628,1,1
629,1,28
630,126,5
631,1,35
632,1,35
633,1,1
634,1,28
635,292,5
636,190,28
637,293,16
638,108,6
639,44,28
640,108,6
641,259,16
642,294,25
643,295,46
644,296,28
645,221,35
646,297,28
647,298,5
648,299,5
649,78,22
650,300,17
651,272,5
652,301,28
653,301,28
654,302,5
655,303,28
656,81,7
657,263,7
658,304,5
659,305,5
660,60,46
661,305,21
662,199,16
663,21,16
664,21,5
665,15,64
666,15,21
667,61,41
668,306,63
669,307,5
670,308,33
671,55,5
672,309,5
673,250,16
674,39,1
675,282,1
676,310,1
677,40,1
678,311,1
679,312,43
680,313,44
681,310,1
682,259,30
683,235,29
684,314,29
685,315,5
686,316,16
687,316,35
688,317,55
689,318,65
690,319,5
691,316,6
692,320,21
693,274,12
694,227,8
695,214,44
696,227,8
697,321,7
698,322,7
699,323,16
700,38,33
701,324,5
702,1,28
703,1,66
704,325,7
705,326,7
706,221,35
707,222,35
708,87,5
709,327,22
710,328,1
711,329,5
712,330,41
713,331,1
714,331,1
715,332,7
716,333,7
717,334,67
718,335,28
719,28,16
720,211,6
721,222,35
722,71,16
723,336,46
724,337,5
725,259,6
726,338,15
727,339,41
728,340,6
729,341,22
730,342,5
731,343,11
732,343,16
733,343,5
734,21,5
735,21,7
736,128,7
737,130,5
738,128,21
739,128,21
740,130,5
741,194,5
742,344,6
743,345,68
744,345,68
745,346,68
746,346,68
747,346,28
748,283,66
749,189,69
750,347,69
751,348,70
752,349,28
753,275,7
754,350,7
755,275,71
756,350,71
757,351,61
758,221,35
759,222,35
760,352,27
761,353,35
762,353,35
763,94,5
764,74,22
765,74,6
766,354,28
767,354,5
768,354,5
769,355,5
770,355,5
771,355,24
772,356,16
773,227,1
774,357,1
775,357,1
776,39,1
777,358,7
778,359,7
779,272,5
780,74,6
781,74,6
782,74,6
783,74,6
784,360,42
785,81,1
786,147,16
787,147,16
788,361,7
789,362,7
790,363,5
791,266,5
792,117,5
793,364,46
794,365,35
795,366,7
796,367,7
797,368,72
798,369,28
799,333,46
800,259,35
801,1,26
802,1,1
803,73,7
804,84,7
805,370,5
806,371,28
807,98,5
808,94,5
809,320,21
810,372,5
811,373,42
812,374,42
813,243,35
814,155,46
815,375,8
816,272,5
817,308,33
818,376,5
819,78,1
820,35,24
821,377,21
822,1,35
823,378,46
824,1,46
825,1,1
826,21,35
827,1,1
828,71,26
829,1,16
830,379,73
831,379,16
832,379,16
833,90,5
834,39,1
835,39,1
836,289,16
837,250,46
838,42,5
839,82,5
840,308,33
841,380,6
842,39,1
843,39,1
844,39,1
845,39,1
846,39,1
847,381,47
848,39,1
849,39,30
850,39,1
851,134,28
852,382,7
853,355,7
854,247,35
855,144,35
856,147,5
857,383,28
858,1,1
859,330,33
860,1,1
861,264,59
862,264,59
863,1,1
864,330,33
865,1,1
866,384,21
867,227,22
868,199,28
869,221,35
870,385,35
871,221,24
872,222,24
873,315,5
874,386,28
875,387,16
876,179,11
877,179,1
878,256,67
879,256,29
880,388,29
881,389,26
882,390,20
883,333,28
884,391,41
885,81,8
886,73,5
887,71,8
888,392,73
889,392,23
890,393,5
891,1,35
892,394,7
893,395,7
894,396,44
895,341,6
896,71,22
897,155,11
898,71,22
899,155,6
900,155,74
901,397,5
902,398,5
903,399,5
904,399,35
905,325,7
906,326,7
907,400,7
908,401,7
909,402,25
910,403,25
911,404,38
912,405,5
913,368,24
914,227,26
915,194,7
916,10,7
917,10,16
918,194,5
919,406,7
920,295,7
921,60,28
922,15,16
923,15,16
924,41,16
925,155,74
926,407,30
927,408,7
928,388,7
929,408,7
930,388,7
931,409,22
932,410,28
933,71,5
934,259,28
935,411,28
936,412,16
937,413,7
938,414,7
939,415,16
940,42,38
941,416,26
942,417,35
943,418,35
944,419,55
945,327,22
946,320,21
947,420,28
948,331,1
949,331,1
950,421,1
951,90,1
952,144,6
953,144,75
954,211,33
955,344,30
956,87,5
957,221,35
958,222,35
959,147,25
960,147,9
961,167,26
962,62,5
963,325,25
964,422,25
965,423,6
966,81,1
967,424,5
968,396,44
969,425,35
970,426,11
971,42,26
972,346,8
973,427,33
974,181,16
975,259,6
976,428,16
977,429,26
978,332,7
979,333,7
980,39,1
981,430,35
982,430,35
983,430,35
984,431,6
985,236,8
986,39,1
987,432,16
988,262,16
989,433,5
990,434,5
991,227,1
992,227,1
993,435,5
994,74,6
995,250,69
996,327,22
997,436,5
998,436,5
999,437,11
1000,339,5
1001,339,5
1002,438,7
1003,439,5
1004,440,7
1005,441,11
1006,35,24
1007,442,26
1008,443,5
1009,1,1
1010,1,1
1011,167,60
1012,28,16
1013,211,6
1014,1,28
1015,1,28
1016,90,5
1017,144,33
1018,283,66
1019,339,5
1020,284,76
1021,1,28
1022,15,28
1023,271,5
1024,271,5
1025,90,1
1026,284,1
1027,1,28
1028,1,26
1029,444,41
1030,445,16
1031,15,28
1032,446,8
1033,447,5
1034,448,11
1035,139,11
1036,139,11
1037,139,5
1038,449,5
1039,134,28
1040,251,5
1041,450,1
1042,39,1
1043,39,1
1044,42,5
1045,42,5
1046,280,7
1047,451,7
1048,451,7
1049,355,7
1050,216,16
1051,452,27
1052,38,30
1053,39,5
1054,433,5
1055,88,16
1056,318,65
1057,453,6
1058,236,6
1059,28,16
1060,214,6
1061,233,1
1062,454,26
1063,455,21
1064,456,44
1065,415,16
1066,81,5
1067,115,22
1068,259,28
1069,411,28
1070,457,12
1071,327,6
1072,458,1
1073,459,46
1074,392,41
1075,460,4
1076,71,8
1077,461,28
1078,328,26
1079,462,6
1080,463,6
1081,464,51
1082,465,5
1083,465,5
1084,466,5
1085,397,5
1086,1,26
1087,467,11
1088,46,21
1089,468,5
1090,469,7
1091,468,7
1092,2,46
1093,470,29
1094,471,29
1095,472,16
1096,255,11
1097,81,22
1098,473,35
1099,474,35
1100,81,22
1101,475,7
1102,476,7
1103,53,5
1104,162,74
1105,82,28
1106,38,11
1107,477,28
1108,478,55
1109,478,28
1110,479,28
1111,71,7
1112,480,7
1113,18,33
1114,199,18
1115,21,18
1116,21,18
1117,21,16
1118,481,5
1119,482,16
1120,10,70
1121,10,70
1122,128,77
1123,21,5
1124,61,16
1125,483,16
1126,483,11
1127,484,5
1128,53,7
1129,485,7
1130,485,7
1131,486,7
1132,255,11
1133,487,46
1134,488,35
1135,217,37
1136,489,8
1137,490,4
1138,128,77
1139,21,16
1140,21,7
1141,128,7
1142,491,41
1143,489,8
1144,490,4
1145,492,21
1146,493,5
1147,487,46
1148,346,11
1149,494,16
1150,75,24
1151,495,24
1152,346,11
1153,349,1
1154,496,4
1155,497,33
1156,460,4
1157,498,5
1158,270,5
1159,147,16
1160,155,6
1161,147,5
1162,147,5
1163,463,22
1164,144,33
1165,267,7
1166,268,7
1167,267,7
1168,268,7
1169,117,7
1170,268,7
1171,200,60
1172,147,5
1173,499,16
1174,162,74
1175,117,7
1176,500,7
1177,415,16
1178,328,1
1179,71,22
1180,501,1
1181,71,22
1182,501,1
1183,344,44
1184,71,22
1185,502,16
1186,344,41
1187,344,41
1188,71,22
1189,154,17
1190,154,17
1191,503,11
1192,504,11
1193,505,11
1194,506,11
1195,284,78
1196,14,7
1197,60,7
1198,429,26
1199,480,35
1200,507,11
1201,507,5
1202,507,5
1203,508,16
1204,259,6
1205,259,6
1206,71,22
1207,259,46
1208,71,22
1209,259,46
1210,438,30
1211,509,5
1212,510,44
1213,422,25
1214,325,25
1215,117,46
1216,117,35
1217,437,35
1218,342,5
1219,342,11
1220,342,16
1221,511,5
1222,512,17
1223,513,11
1224,267,7
1225,500,7
1226,35,24
1227,394,54
1228,397,54
1229,438,7
1230,440,7
1231,500,9
1232,500,9
1233,117,7
1234,500,7
1235,39,26
1236,170,5
1237,397,35
1238,39,16
1239,39,48
1240,39,1
1241,39,1
1242,514,44
1243,45,28
1244,478,55
1245,478,28
1246,1,1
1247,71,22
1248,71,22
1249,1,48
1250,515,12
1251,71,22
1252,211,33
1253,516,5
1254,224,11
1255,1,1
1256,517,6
1257,518,16
1258,519,16
1259,437,16
1260,520,5
1261,1,48
1262,515,12
1263,71,22
1264,521,79
1265,522,5
1266,229,5
1267,44,28
1268,39,16
1269,314,11
1270,523,7
1271,524,7
1272,39,17
1273,39,17
1274,39,8
1275,39,1
1276,39,1
1277,40,16
1278,40,16
1279,38,9
1280,77,8
1281,236,11
1282,525,5
1283,313,23
1284,211,6
1285,526,7
1286,208,7
1287,527,5
1288,528,5
1289,529,8
1290,530,5
1291,531,5
1292,532,33
1293,1,28
1294,533,30
1295,221,7
1296,7,7
1297,534,7
1298,535,7
1299,536,1
1300,221,35
1301,221,35
1302,221,35
1303,221,35
1304,537,1
1305,221,35
1306,221,35
1307,221,35
1308,221,7
1309,222,7
1310,221,35
1311,538,61
1312,233,1
1313,539,22
1314,233,8
1315,226,11
1316,28,11
1317,349,1
1318,540,8
1319,541,5
1320,542,41
1321,543,26
1322,544,60
1323,544,60
1324,74,15
1325,221,35
1326,545,35
1327,501,1
1328,546,5
1329,259,15
1330,547,28
1331,548,5
1332,21,16
1333,21,5
1334,60,16
1335,60,16
1336,60,16
1337,60,11
1338,60,28
1339,283,1
1340,283,1
1341,221,35
1342,534,7
1343,385,7
1344,549,27
1345,39,35
1346,39,1
1347,414,16
1348,259,28
1349,534,7
1350,550,7
1351,551,7
1352,551,7
1353,552,24
1354,553,21
1355,554,1
1356,555,46
1357,81,22
1358,556,5
1359,556,80
1360,28,55
