1,1,1
1,2,1
1,3,1
2,4,1
3,5,1
4,4,1
1,6,1
1,6,1
1,6,1
5,7,1
1,8,1
6,9,1
7,10,1
8,11,1
9,12,1
10,13,1
11,14,1
11,14,1
11,15,1
12,16,1
13,17,1
12,16,1
14,18,1
15,19,1
16,18,1
10,14,1
17,20,1
18,21,1
19,22,1
20,23,1
20,24,1
21,25,1
22,26,1
23,27,1
20,28,1
9,12,1
24,29,1
24,29,1
1,6,1
25,30,1
26,31,1
27,32,1
20,24,1
28,33,1
29,34,1
30,35,1
29,34,1
31,36,1
32,37,1
33,8,1
34,8,1
9,12,1
33,8,1
34,8,1
35,38,1
1,6,1
1,8,1
36,8,1
37,39,1
37,40,1
38,41,1
39,42,1
40,43,1
41,44,1
1,1,1
1,3,1
39,45,1
39,42,1
42,46,1
43,42,1
44,46,1
45,47,1
46,48,1
47,3,1
1,8,1
48,49,1
49,50,1
50,51,1
51,52,1
52,27,1
53,53,1
53,53,1
54,54,1
55,55,1
56,56,1
57,57,1
58,57,1
59,58,1
60,59,1
60,59,1
61,60,1
62,61,1
63,62,1
60,58,1
38,63,1
64,64,1
65,63,1
66,65,1
66,66,1
67,27,1
39,67,1
39,42,1
39,42,1
68,48,1
69,48,1
69,68,1
70,69,1
71,35,1
72,70,1
73,71,1
74,72,1
75,73,1
1,1,1
76,73,1
76,73,1
77,74,1
78,75,1
79,76,1
80,76,1
79,76,1
81,27,1
82,46,1
38,63,1
64,64,1
65,63,1
83,28,1
84,77,1
85,78,1
86,79,1
87,80,1
88,81,1
89,82,1
90,83,1
91,73,1
89,73,1
92,84,1
93,85,1
94,86,1
95,73,1
96,12,1
79,87,1
1,8,1
94,73,1
94,86,1
97,73,1
97,73,1
98,86,1
94,86,1
94,73,1
60,59,1
61,14,1
99,88,1
93,85,1
45,89,1
100,46,1
101,90,1
96,12,1
102,91,1
21,92,1
21,18,1
103,93,1
104,94,1
105,95,1
35,38,1
106,96,1
39,42,1
39,42,1
107,42,1
107,42,1
39,42,1
39,42,1
108,42,1
108,42,1
39,97,1
39,42,1
39,42,1
45,42,1
38,46,1
38,46,1
39,42,1
39,45,1
39,98,1
109,63,1
109,99,1
45,42,1
39,45,1
39,42,1
110,51,1
111,100,1
111,100,1
112,101,1
113,50,1
114,102,1
102,103,1
115,27,1
116,39,1
116,40,1
117,39,1
118,104,1
1,3,1
1,105,1
119,106,1
119,106,1
120,107,1
121,108,1
121,109,1
122,110,1
123,111,1
124,112,1
125,113,1
125,114,1
126,115,1
127,87,1
128,116,1
129,117,1
130,118,1
130,119,1
15,92,1
131,120,1
131,121,1
132,122,1
133,123,1
134,124,1
135,98,1
21,116,1
136,27,1
60,92,1
60,125,1
64,126,1
137,127,1
138,128,1
139,129,1
140,130,1
133,131,1
134,124,1
135,98,1
141,132,1
141,132,1
142,133,1
143,134,1
144,134,1
145,40,1
146,40,1
90,135,1
147,82,1
90,40,1
97,73,1
97,39,1
148,136,1
149,137,1
98,138,1
94,139,1
98,140,1
94,140,1
91,39,1
91,39,1
147,39,1
150,141,1
151,112,1
55,55,1
152,142,1
153,143,1
79,87,1
154,144,1
155,145,1
156,42,1
1,1,1
39,97,1
41,146,1
157,37,1
158,147,1
159,148,1
160,149,1
161,149,1
161,150,1
162,22,1
154,151,1
73,71,1
163,152,1
163,152,1
164,32,1
165,153,1
39,45,1
39,154,1
39,42,1
166,155,1
167,156,1
168,157,1
45,63,1
64,46,1
1,1,1
169,158,1
21,18,1
170,159,1
45,160,1
1,8,1
40,42,1
1,8,1
171,161,1
