0,1,1
1,1,1
2,1,1
3,2,2
4,3,3
5,4,4
6,1,1
7,1,1
8,1,1
9,5,5
10,1,1
11,6,6
12,7,7
13,8,8
14,9,9
15,10,10
16,11,11
17,11,11
18,11,11
19,12,12
20,13,13
21,12,12
22,14,10
23,15,14
24,16,15
25,10,10
26,17,16
27,18,17
28,19,3
29,20,18
30,20,18
31,21,19
32,22,1
33,23,20
34,20,18
35,9,9
36,24,21
37,24,21
38,1,1
39,25,10
40,26,22
41,27,23
42,20,18
43,28,24
44,29,25
45,30,26
46,29,25
47,31,27
48,32,28
49,33,8
50,34,29
51,9,9
52,33,8
53,34,29
54,35,30
55,1,1
56,1,1
57,36,10
58,37,31
59,37,31
60,38,22
61,39,32
62,40,11
63,41,32
64,1,1
65,1,1
66,39,32
67,39,32
68,42,33
69,43,34
70,44,35
71,45,36
72,46,37
73,47,38
74,1,1
75,48,22
76,49,39
77,50,40
78,51,1
79,52,41
80,53,42
81,53,42
82,54,43
83,55,10
84,56,44
85,57,45
86,58,31
87,59,26
88,60,34
89,60,34
90,61,22
91,62,6
92,63,16
93,60,34
94,38,22
95,64,10
96,65,46
97,66,32
98,66,32
99,67,38
100,39,32
101,39,32
102,39,32
103,68,47
104,69,47
105,69,47
106,70,48
107,71,32
108,72,49
109,73,50
110,74,4
111,75,10
112,1,1
113,76,51
114,76,51
115,77,1
116,78,32
117,79,52
118,80,25
119,79,52
120,81,1
121,82,8
122,38,22
123,64,10
124,65,46
125,83,4
126,84,50
127,85,53
128,86,43
129,87,54
130,88,3
131,89,26
132,90,1
133,91,25
134,89,26
135,92,26
136,93,31
137,94,26
138,95,55
139,96,4
140,79,52
141,1,1
142,94,26
143,94,26
144,97,55
145,97,55
146,98,26
147,94,26
148,94,26
149,60,34
150,61,22
151,99,11
152,93,31
153,45,36
154,100,10
155,101,56
156,96,4
157,102,57
158,21,19
159,21,19
160,103,58
161,104,59
162,105,60
163,35,30
164,106,61
165,39,32
166,39,32
167,107,62
168,107,62
169,39,32
170,39,32
171,108,62
172,108,62
173,39,32
174,39,32
175,39,32
176,45,36
177,38,22
178,38,22
179,39,32
180,39,32
181,39,32
182,109,63
183,109,63
184,45,36
185,39,32
186,39,32
187,110,62
188,111,46
189,111,46
190,112,64
191,113,50
192,114,65
193,102,57
194,115,38
195,116,66
196,116,66
197,117,67
198,118,22
199,1,1
200,1,1
201,119,32
202,119,32
203,120,68
204,121,10
205,121,10
206,122,50
207,123,69
208,124,50
209,125,70
210,125,70
211,126,25
212,127,10
213,128,71
214,129,10
215,130,72
216,130,72
217,15,14
218,131,73
219,131,73
220,132,22
221,133,74
222,134,22
223,135,10
224,21,19
225,136,75
226,60,34
227,60,34
228,64,10
229,137,76
230,138,63
231,139,77
232,140,78
233,133,74
234,134,22
235,135,10
236,141,16
237,141,16
238,142,32
239,143,26
240,144,3
241,145,66
242,146,66
243,90,1
244,147,66
245,90,1
246,97,55
247,97,55
248,148,75
249,149,51
250,98,26
251,94,26
252,98,26
253,94,26
254,91,25
255,91,25
256,147,66
257,150,79
258,151,79
259,55,10
260,152,80
261,153,81
262,79,52
263,154,32
264,155,3
265,156,22
266,1,1
267,39,32
268,41,32
269,157,4
270,158,10
271,159,10
272,160,82
273,161,83
274,161,83
275,162,38
276,154,32
277,73,50
278,163,22
279,163,22
280,164,84
281,165,85
282,39,32
283,39,32
284,39,32
285,166,10
286,167,32
287,168,3
288,45,36
289,64,10
290,1,1
291,169,86
292,21,19
293,170,10
294,45,36
295,1,1
296,40,11
297,1,1
298,171,86
299,172,86
300,172,86
301,173,87
302,172,86
303,87,54
304,174,10
305,175,1
306,92,26
307,89,26
308,90,1
309,91,25
310,89,26
311,176,22
312,1,1
313,47,38
314,1,1
315,39,32
316,39,32
317,39,32
318,177,88
319,177,88
320,39,32
321,178,89
322,179,11
323,180,3
324,180,3
325,180,3
326,127,10
327,79,52
328,74,4
329,127,10
330,1,1
331,181,22
332,181,22
333,182,26
334,183,90
335,184,50
336,80,25
337,185,91
338,186,92
339,186,92
340,187,93
341,188,94
342,189,3
343,155,3
344,162,38
345,6,6
346,81,1
347,190,57
348,191,95
349,15,14
350,192,96
351,193,97
352,193,97
353,194,98
354,194,98
355,194,98
356,194,98
357,182,26
358,60,34
359,195,99
360,126,25
361,196,100
362,197,51
363,198,101
364,60,34
365,182,26
366,102,57
367,39,32
368,39,32
369,61,22
370,199,85
371,39,32
372,200,102
373,97,55
374,97,55
375,94,26
376,97,55
377,75,10
378,90,1
379,201,16
380,75,10
381,60,34
382,202,103
383,203,104
384,60,34
385,204,105
386,79,52
387,79,52
388,124,50
389,205,106
390,206,1
391,90,1
392,82,8
393,82,8
394,207,8
395,205,106
396,127,10
397,208,107
398,208,107
399,209,108
400,148,75
401,210,109
402,210,109
403,211,3
404,212,110
405,213,5
406,214,16
407,65,46
408,38,22
409,215,11
410,216,6
411,38,22
412,217,10
413,218,25
414,219,111
415,220,25
416,221,112
417,222,113
418,223,25
419,224,114
420,225,46
421,226,30
422,61,22
423,227,32
424,228,16
425,5,5
426,229,115
427,229,115
428,230,10
429,41,32
430,228,16
431,61,22
432,214,16
433,227,32
434,227,32
435,231,77
436,232,35
437,232,35
438,232,35
439,233,1
440,234,32
441,235,116
442,235,116
443,236,117
444,82,8
445,237,118
446,126,25
447,39,32
448,39,32
449,39,32
450,238,12
451,239,34
452,240,4
453,241,16
454,242,26
455,243,10
456,231,77
457,154,32
458,154,32
459,185,91
460,186,92
461,244,93
462,245,119
463,118,22
464,246,22
465,241,16
466,242,26
467,247,66
468,144,3
469,248,120
470,249,121
471,243,10
472,1,1
473,1,1
474,1,1
475,1,1
476,248,120
477,1,1
478,248,120
479,249,121
480,249,121
481,90,1
482,144,3
483,98,26
484,90,1
485,147,66
486,90,1
487,39,32
488,250,10
489,39,32
490,251,122
491,39,32
492,82,8
493,252,123
494,252,123
495,235,116
496,235,116
497,39,32
498,253,124
499,253,124
500,1,1
501,39,32
502,253,124
503,254,125
504,255,10
505,82,8
506,250,10
507,252,123
508,39,32
509,39,32
510,39,32
511,39,32
512,253,124
513,254,125
514,45,36
515,45,36
516,64,10
517,252,123
518,232,35
519,232,35
520,232,35
521,232,35
522,232,35
523,232,35
524,256,105
525,257,57
526,227,32
527,258,126
528,221,112
529,222,113
530,259,22
531,260,62
532,261,10
533,262,127
534,262,127
535,81,1
536,263,128
537,1,1
538,264,29
539,264,29
540,97,55
541,98,26
542,144,3
543,265,129
544,265,129
545,266,130
546,267,130
547,268,13
548,75,10
549,269,131
550,90,1
551,270,132
552,271,133
553,271,133
554,21,134
555,73,50
556,272,135
557,273,26
558,71,32
559,214,16
560,274,16
561,227,32
562,81,1
563,81,1
564,275,136
565,81,1
566,276,137
567,81,1
568,261,10
569,181,22
570,277,138
571,278,5
572,279,51
573,280,124
574,281,75
575,281,75
576,53,42
577,282,1
578,283,10
579,280,124
580,214,16
581,227,32
582,227,32
583,1,1
584,1,1
585,214,16
586,274,16
587,227,32
588,284,139
589,284,139
590,35,30
591,118,22
592,127,10
593,229,115
594,229,115
595,1,1
596,1,1
597,285,10
598,233,1
599,286,10
600,233,1
601,231,77
602,1,1
603,287,38
604,1,1
605,1,1
606,214,16
607,227,32
608,229,115
609,229,115
610,229,115
611,229,115
612,288,31
613,144,3
614,289,10
615,214,16
616,227,32
617,227,32
618,290,22
619,250,10
620,38,22
621,39,32
622,39,32
623,38,22
624,38,22
625,251,122
626,1,1
627,291,10
628,1,1
629,1,1
630,126,25
631,1,1
632,1,1
633,1,1
634,1,1
635,292,32
636,190,57
637,293,8
638,108,62
639,44,35
640,108,62
641,259,22
642,294,122
643,295,72
644,296,46
645,221,112
646,297,140
647,298,130
648,299,141
649,78,32
650,300,142
651,272,135
652,301,21
653,301,21
654,302,11
655,303,140
656,81,1
657,263,128
658,304,143
659,305,144
660,60,34
661,305,144
662,199,85
663,21,134
664,21,134
665,15,14
666,15,14
667,61,22
668,306,145
669,307,139
670,308,85
671,55,10
672,309,146
673,250,10
674,39,32
675,282,1
676,310,147
677,40,11
678,311,148
679,312,3
680,313,3
681,310,147
682,259,22
683,235,116
684,314,46
685,315,149
686,316,3
687,316,3
688,317,8
689,318,62
690,319,150
691,316,3
692,320,8
693,274,16
694,227,32
695,214,16
696,227,32
697,321,151
698,322,152
699,323,153
700,38,22
701,324,154
702,1,1
703,1,1
704,325,155
705,326,48
706,221,112
707,222,113
708,87,54
709,327,62
710,328,1
711,329,8
712,330,33
713,331,10
714,331,10
715,332,10
716,333,23
717,334,156
718,335,75
719,28,24
720,211,3
721,222,113
722,71,32
723,336,10
724,337,10
725,259,22
726,338,157
727,339,158
728,340,4
729,341,62
730,342,159
731,343,12
732,343,12
733,343,12
734,21,134
735,21,134
736,128,71
737,130,72
738,128,71
739,128,71
740,130,72
741,194,98
742,344,22
743,345,3
744,345,3
745,346,160
746,346,160
747,346,160
748,283,10
749,189,3
750,347,32
751,348,161
752,349,10
753,275,136
754,350,162
755,275,136
756,350,162
757,351,62
758,221,112
759,222,113
760,352,23
761,353,50
762,353,50
763,94,26
764,74,4
765,74,4
766,354,10
767,354,10
768,354,10
769,355,34
770,355,34
771,355,34
772,356,163
773,227,32
774,357,11
775,357,11
776,39,32
777,358,164
778,359,25
779,272,135
780,74,4
781,74,4
782,74,4
783,74,4
784,360,165
785,81,1
786,147,66
787,147,66
788,361,11
789,362,166
790,363,96
791,266,130
792,117,67
793,364,11
794,365,139
795,366,167
796,367,47
797,368,3
798,369,168
799,333,23
800,259,22
801,1,1
802,1,1
803,73,50
804,84,50
805,370,26
806,371,62
807,98,26
808,94,26
809,320,8
810,372,48
811,373,3
812,374,169
813,243,10
814,155,3
815,375,26
816,272,135
817,308,85
818,376,170
819,78,32
820,35,30
821,377,171
822,1,1
823,378,172
824,1,1
825,1,1
826,21,134
827,1,1
828,71,32
829,1,1
830,379,173
831,379,173
832,379,173
833,90,1
834,39,32
835,39,32
836,289,10
837,250,10
838,42,33
839,82,8
840,308,85
841,380,62
842,39,32
843,39,32
844,39,32
845,39,32
846,39,32
847,381,108
848,39,32
849,39,32
850,39,32
851,134,22
852,382,50
853,355,34
854,247,66
855,144,3
856,147,66
857,383,22
858,1,1
859,330,33
860,1,1
861,264,29
862,264,29
863,1,1
864,330,33
865,1,1
866,384,174
867,227,32
868,199,85
869,221,112
870,385,175
871,221,112
872,222,113
873,315,149
874,386,89
875,387,16
876,179,11
877,179,11
878,256,105
879,256,105
880,388,176
881,389,10
882,390,3
883,333,23
884,391,11
885,81,1
886,73,50
887,71,32
888,392,11
889,392,11
890,393,75
891,1,1
892,394,125
893,395,106
894,396,22
895,341,62
896,71,32
897,155,3
898,71,32
899,155,3
900,155,3
901,397,177
902,398,178
903,399,139
904,399,139
905,325,155
906,326,48
907,400,30
908,401,179
909,402,126
910,403,180
911,404,181
912,405,12
913,368,3
914,227,32
915,194,98
916,10,10
917,10,10
918,194,98
919,406,182
920,295,72
921,60,34
922,15,14
923,15,14
924,41,32
925,155,3
926,407,22
927,408,183
928,388,176
929,408,183
930,388,176
931,409,38
932,410,6
933,71,32
934,259,22
935,411,108
936,412,1
937,413,184
938,414,185
939,415,186
940,42,33
941,416,1
942,417,187
943,418,188
944,419,110
945,327,62
946,320,8
947,420,50
948,331,10
949,331,10
950,421,189
951,90,1
952,144,3
953,144,3
954,211,3
955,344,22
956,87,54
957,221,112
958,222,113
959,147,66
960,147,66
961,167,32
962,62,6
963,325,155
964,422,190
965,423,5
966,81,1
967,424,11
968,396,22
969,425,191
970,426,192
971,42,33
972,346,160
973,427,75
974,181,22
975,259,22
976,428,23
977,429,11
978,332,10
979,333,23
980,39,32
981,430,122
982,430,122
983,430,122
984,431,4
985,236,117
986,39,32
987,432,11
988,262,127
989,433,191
990,434,193
991,227,32
992,227,32
993,435,1
994,74,4
995,250,10
996,327,62
997,436,194
998,436,194
999,437,72
1000,339,158
1001,339,158
1002,438,62
1003,439,32
1004,440,6
1005,441,10
1006,35,30
1007,442,10
1008,443,195
1009,1,1
1010,1,1
1011,167,32
1012,28,24
1013,211,3
1014,1,1
1015,1,1
1016,90,1
1017,144,3
1018,283,10
1019,339,158
1020,284,139
1021,1,1
1022,15,14
1023,271,133
1024,271,133
1025,90,1
1026,284,139
1027,1,1
1028,1,1
1029,444,58
1030,445,8
1031,15,14
1032,446,196
1033,447,197
1034,448,198
1035,139,77
1036,139,77
1037,139,77
1038,449,199
1039,134,22
1040,251,122
1041,450,32
1042,39,32
1043,39,32
1044,42,33
1045,42,33
1046,280,124
1047,451,8
1048,451,8
1049,355,34
1050,216,6
1051,452,11
1052,38,22
1053,39,32
1054,433,191
1055,88,3
1056,318,62
1057,453,4
1058,236,117
1059,28,24
1060,214,16
1061,233,1
1062,454,10
1063,455,48
1064,456,200
1065,415,186
1066,81,1
1067,115,38
1068,259,22
1069,411,108
1070,457,5
1071,327,62
1072,458,11
1073,459,47
1074,392,11
1075,460,4
1076,71,32
1077,461,201
1078,328,1
1079,462,62
1080,463,62
1081,464,4
1082,465,25
1083,465,25
1084,466,22
1085,397,177
1086,1,1
1087,467,202
1088,46,37
1089,468,48
1090,469,47
1091,468,48
1092,2,2
1093,470,203
1094,471,201
1095,472,204
1096,255,10
1097,81,1
1098,473,205
1099,474,22
1100,81,1
1101,475,10
1102,476,13
1103,53,42
1104,162,38
1105,82,8
1106,38,22
1107,477,206
1108,478,207
1109,478,207
1110,479,25
1111,71,32
1112,480,32
1113,18,17
1114,199,85
1115,21,134
1116,21,134
1117,21,134
1118,481,8
1119,482,178
1120,10,10
1121,10,10
1122,128,71
1123,21,134
1124,61,22
1125,483,124
1126,483,124
1127,484,50
1128,53,42
1129,485,57
1130,485,57
1131,486,57
1132,255,10
1133,487,11
1134,488,208
1135,217,10
1136,489,209
1137,490,210
1138,128,71
1139,21,134
1140,21,134
1141,128,71
1142,491,11
1143,489,209
1144,490,210
1145,492,85
1146,493,25
1147,487,11
1148,346,160
1149,494,10
1150,75,10
1151,495,211
1152,346,160
1153,349,10
1154,496,38
1155,497,212
1156,460,4
1157,498,213
1158,270,132
1159,147,66
1160,155,3
1161,147,66
1162,147,66
1163,463,62
1164,144,3
1165,267,130
1166,268,13
1167,267,130
1168,268,13
1169,117,67
1170,268,13
1171,200,102
1172,147,66
1173,499,129
1174,162,38
1175,117,67
1176,500,13
1177,415,186
1178,328,1
1179,71,32
1180,501,10
1181,71,32
1182,501,10
1183,344,22
1184,71,32
1185,502,214
1186,344,22
1187,344,22
1188,71,32
1189,154,32
1190,154,32
1191,503,22
1192,504,215
1193,505,216
1194,506,217
1195,284,139
1196,14,10
1197,60,34
1198,429,11
1199,480,32
1200,507,218
1201,507,218
1202,507,218
1203,508,46
1204,259,22
1205,259,22
1206,71,32
1207,259,22
1208,71,32
1209,259,22
1210,438,62
1211,509,132
1212,510,16
1213,422,190
1214,325,155
1215,117,67
1216,117,67
1217,437,72
1218,342,159
1219,342,159
1220,342,159
1221,511,48
1222,512,79
1223,513,47
1224,267,130
1225,500,13
1226,35,30
1227,394,125
1228,397,177
1229,438,62
1230,440,6
1231,500,13
1232,500,13
1233,117,67
1234,500,13
1235,39,32
1236,170,10
1237,397,177
1238,39,32
1239,39,32
1240,39,32
1241,39,32
1242,514,219
1243,45,36
1244,478,207
1245,478,207
1246,1,1
1247,71,32
1248,71,32
1249,1,1
1250,515,5
1251,71,32
1252,211,3
1253,516,10
1254,224,114
1255,1,1
1256,517,22
1257,518,31
1258,519,8
1259,437,72
1260,520,220
1261,1,1
1262,515,5
1263,71,32
1264,521,26
1265,522,221
1266,229,115
1267,44,35
1268,39,32
1269,314,46
1270,523,106
1271,524,46
1272,39,32
1273,39,32
1274,39,32
1275,39,32
1276,39,32
1277,40,11
1278,40,11
1279,38,22
1280,77,1
1281,236,117
1282,525,10
1283,313,3
1284,211,3
1285,526,10
1286,208,107
1287,527,1
1288,528,57
1289,529,1
1290,530,10
1291,531,23
1292,532,38
1293,1,1
1294,533,32
1295,221,112
1296,7,7
1297,534,13
1298,535,10
1299,536,10
1300,221,112
1301,221,112
1302,221,112
1303,221,112
1304,537,26
1305,221,112
1306,221,112
1307,221,112
1308,221,112
1309,222,113
1310,221,112
1311,538,222
1312,233,1
1313,539,22
1314,233,1
1315,226,30
1316,28,24
1317,349,10
1318,540,223
1319,541,224
1320,542,23
1321,543,6
1322,544,1
1323,544,1
1324,74,4
1325,221,112
1326,545,10
1327,501,10
1328,546,225
1329,259,22
1330,547,226
1331,548,25
1332,21,134
1333,21,134
1334,60,34
1335,60,34
1336,60,34
1337,60,34
1338,60,34
1339,283,10
1340,283,10
1341,221,112
1342,534,13
1343,385,175
1344,549,227
1345,39,32
1346,39,32
1347,414,185
1348,259,22
1349,534,13
1350,550,13
1351,551,228
1352,551,228
1353,552,105
1354,553,60
1355,554,6
1356,555,5
1357,81,1
1358,556,229
1359,556,229
1360,28,24
