0,1,1
1,2,2
2,2,2
3,3,3
4,4,1
5,5,4
6,5,4
7,5,4
8,6,5
9,7,6
10,7,6
11,8,7
12,7,6
13,4,1
14,9,8
15,10,9
16,10,9
17,11,10
18,12,11
19,13,12
20,14,13
21,14,13
22,15,14
23,16,15
24,14,13
25,17,16
26,18,6
27,19,1
28,20,8
29,21,17
30,21,17
31,22,9
32,23,6
33,4,1
34,24,18
35,25,19
36,26,19
37,27,1
38,21,17
39,28,20
40,29,13
41,30,19
42,31,8
43,32,21
44,33,8
45,34,16
46,7,6
47,35,22
48,36,23
49,7,6
50,7,6
51,7,6
52,37,24
53,38,25
54,39,26
55,6,5
56,7,6
57,7,6
58,40,19
59,41,9
60,7,6
61,4,1
62,7,6
63,7,6
64,7,6
65,7,6
66,42,17
67,43,27
68,44,9
69,7,6
70,7,6
71,45,28
72,7,6
73,7,6
74,46,9
75,47,21
76,48,1
77,49,29
78,49,29
79,48,1
80,50,30
81,50,30
82,48,1
83,48,1
84,48,1
85,48,1
86,48,1
87,50,30
88,51,9
89,52,31
90,21,17
91,53,32
92,54,33
93,55,34
94,55,34
95,56,17
96,57,22
97,58,13
98,15,14
99,15,14
100,31,8
101,59,19
102,60,17
103,60,17
104,61,12
105,62,10
106,52,31
107,4,1
108,63,17
109,64,35
110,65,36
111,66,8
112,67,36
113,25,19
114,58,13
115,31,8
116,68,31
117,69,37
118,70,35
119,71,8
120,21,17
121,72,37
122,73,38
123,74,31
124,74,31
125,27,1
126,75,39
127,76,40
128,32,21
129,77,41
130,78,31
131,4,1
132,27,1
133,79,42
134,80,43
135,81,9
136,32,21
137,77,41
138,82,9
139,83,8
140,83,8
141,84,10
142,7,6
143,7,6
144,85,22
145,7,6
146,86,44
147,87,8
148,88,45
149,89,46
150,83,8
151,86,44
152,44,9
153,4,1
154,32,21
155,4,1
156,90,17
157,9,8
158,91,37
159,91,37
160,92,47
161,90,17
162,90,17
163,92,47
164,93,22
165,94,48
166,82,9
167,44,9
168,90,17
169,83,8
170,7,6
171,95,49
172,4,1
173,7,6
174,88,45
175,88,45
176,96,50
177,88,45
178,37,24
179,97,44
180,97,44
181,31,8
182,98,51
183,98,51
184,99,52
185,99,52
186,100,53
187,100,53
188,48,1
189,101,54
190,102,9
191,103,55
192,48,1
193,101,54
194,102,9
195,104,34
196,48,1
197,94,48
198,82,9
199,44,9
200,93,22
201,27,1
202,32,21
203,77,41
204,105,42
205,106,56
206,92,47
207,107,57
208,108,8
209,109,12
210,48,1
211,21,17
212,107,57
213,108,8
214,110,17
215,4,1
216,111,8
217,112,58
218,113,9
219,113,9
220,114,17
221,102,9
222,113,9
223,113,9
224,115,19
225,116,9
226,103,55
227,96,50
228,7,6
229,117,59
230,118,50
231,83,8
232,23,6
233,119,60
234,83,8
235,83,8
236,120,9
237,121,61
238,122,31
239,123,62
240,68,31
241,69,37
242,23,6
243,23,6
244,23,6
245,124,63
246,124,63
247,125,43
248,125,43
249,126,12
250,100,53
251,127,29
252,121,61
253,32,21
254,128,21
255,32,21
256,9,8
257,129,27
258,130,42
259,7,6
260,83,8
261,83,8
262,131,6
263,132,64
264,133,65
265,134,62
266,135,66
267,136,31
268,137,17
269,138,9
270,12,11
271,90,17
272,90,17
273,21,17
274,102,9
275,139,67
276,133,65
277,140,62
278,44,9
279,141,68
280,142,19
281,143,69
282,143,69
283,48,1
284,21,17
285,144,70
286,39,26
287,145,34
288,146,71
289,146,71
290,147,64
291,148,72
292,149,62
293,150,17
294,151,44
295,152,73
296,153,74
297,154,75
298,155,25
299,7,6
300,156,9
301,157,6
302,157,6
303,158,76
304,159,62
305,160,42
306,161,42
307,160,42
308,162,40
309,7,6
310,83,8
311,163,8
312,7,6
313,164,76
314,164,76
315,165,77
316,166,9
317,167,78
318,4,1
319,131,6
320,131,6
