0,1,1
1,2,2
2,2,3
3,3,4
4,4,5
5,5,6
6,5,6
7,5,6
8,6,7
9,7,5
10,7,5
11,8,8
12,7,5
13,4,5
14,9,9
15,10,6
16,10,6
17,11,10
18,12,11
19,13,12
20,14,12
21,14,13
22,15,13
23,16,12
24,14,12
25,17,14
26,18,8
27,19,5
28,20,15
29,21,4
30,21,3
31,22,8
32,23,5
33,4,16
34,24,8
35,25,1
36,26,1
37,27,8
38,21,4
39,28,8
40,29,7
41,30,1
42,31,17
43,32,6
44,33,18
45,34,19
46,7,20
47,35,17
48,36,8
49,7,5
50,7,5
51,7,5
52,37,8
53,38,6
54,39,18
55,6,7
56,7,5
57,7,5
58,40,15
59,41,5
60,7,5
61,4,16
62,7,5
63,7,5
64,7,3
65,7,5
66,42,21
67,43,22
68,44,8
69,7,5
70,7,5
71,45,8
72,7,5
73,7,5
74,46,23
75,47,24
76,48,25
77,49,8
78,49,8
79,48,15
80,50,8
81,50,8
82,48,5
83,48,5
84,48,26
85,48,5
86,48,5
87,50,8
88,51,12
89,52,12
90,21,17
91,53,8
92,54,8
93,55,17
94,55,17
95,56,16
96,57,17
97,58,19
98,15,8
99,15,8
100,31,17
101,59,8
102,60,16
103,60,6
104,61,8
105,62,12
106,52,12
107,4,27
108,63,17
109,64,1
110,65,17
111,66,28
112,67,17
113,25,1
114,58,19
115,31,17
116,68,12
117,69,12
118,70,15
119,71,15
120,21,16
121,72,8
122,73,19
123,74,29
124,74,16
125,27,8
126,75,8
127,76,30
128,32,31
129,77,31
130,78,3
131,4,32
132,27,8
133,79,29
134,80,19
135,81,20
136,32,12
137,77,12
138,82,33
139,83,3
140,83,17
141,84,8
142,7,5
143,7,5
144,85,3
145,7,5
146,86,8
147,87,8
148,88,8
149,89,6
150,83,6
151,86,8
152,44,8
153,4,32
154,32,3
155,4,32
156,90,34
157,9,34
158,91,4
159,91,6
160,92,35
161,90,34
162,90,17
163,92,35
164,93,17
165,94,5
166,82,36
167,44,36
168,90,37
169,83,16
170,7,38
171,95,19
172,4,5
173,7,5
174,88,32
175,88,8
176,96,9
177,88,8
178,37,19
179,97,16
180,97,16
181,31,17
182,98,24
183,98,31
184,99,24
185,99,31
186,100,8
187,100,8
188,48,8
189,101,39
190,102,39
191,103,8
192,48,5
193,101,39
194,102,39
195,104,15
196,48,5
197,94,5
198,82,36
199,44,36
200,93,17
201,27,5
202,32,12
203,77,12
204,105,4
205,106,3
206,92,35
207,107,19
208,108,3
209,109,19
210,48,8
211,21,17
212,107,19
213,108,3
214,110,34
215,4,18
216,111,37
217,112,8
218,113,6
219,113,8
220,114,6
221,102,3
222,113,8
223,113,40
224,115,41
225,116,5
226,103,42
227,96,9
228,7,20
229,117,8
230,118,21
231,83,16
232,23,5
233,119,8
234,83,16
235,83,16
236,120,1
237,121,8
238,122,18
239,123,18
240,68,12
241,69,12
242,23,5
243,23,5
244,23,5
245,124,3
246,124,18
247,125,43
248,125,24
249,126,24
250,100,16
251,127,8
252,121,8
253,32,3
254,128,8
255,32,32
256,9,3
257,129,3
258,130,4
259,7,5
260,83,9
261,83,9
262,131,5
263,132,8
264,133,19
265,134,16
266,135,18
267,136,8
268,137,39
269,138,39
270,12,44
271,90,34
272,90,37
273,21,17
274,102,5
275,139,45
276,133,19
277,140,16
278,44,16
279,141,1
280,142,1
281,143,16
282,143,16
283,48,32
284,21,46
285,144,12
286,39,12
287,145,15
288,146,18
289,146,18
290,147,8
291,148,12
292,149,12
293,150,6
294,151,16
295,152,44
296,153,8
297,154,8
298,155,3
299,7,5
300,156,46
301,157,5
302,157,16
303,158,8
304,159,8
305,160,3
306,161,6
307,160,3
308,162,12
309,7,12
310,83,17
311,163,47
312,7,20
313,164,8
314,164,8
315,165,8
316,166,1
317,167,4
318,4,5
319,131,5
320,131,5
